Chromosome Position NCPscore Ratio
chrII 66861 1.14 0.53003
chrII 66892 1.867 0.77458
chrII 66923 1.852 1.06438
chrII 66953 0.966 0.6327
chrII 66959 1.183 0.77458
chrII 67038 1.473 0.83694
chrII 67066 1.179 0.54482
chrII 67125 1.264 0.70703
chrII 67184 1.497 0.7698
chrII 67357 3.847 1.00488
chrII 67425 3.416 0.70737
chrII 67436 2.78 0.56217
chrII 67454 7.136 1.36734
chrII 67475 5.682 1.1076
chrII 67499 2.455 0.48639
chrII 67560 2.516 0.57657
chrII 67613 2.192 0.48718
chrII 67625 2.777 0.59452
chrII 67637 6.157 1.30476
chrII 67655 3.213 0.67119
chrII 67670 2.584 0.57602
chrII 67703 2.836 1.00485
chrII 67717 1.843 0.70996
chrII 67784 1.265 0.51441
chrII 67797 1.885 0.87639
chrII 67806 1.89 0.84887
chrII 67816 1.5 0.67821
chrII 67835 4.692 2.05114
chrII 67855 1.482 0.71866
chrII 67875 2.105 1.07089
chrII 67945 1.048 0.52236
chrII 67946 1.095 0.53809
chrII 67975 2.554 1.21077
chrII 67982 1.371 0.61587
chrII 67995 1.711 0.71591
chrII 67998 1.183 0.48647
chrII 68117 1.192 0.48205
chrII 68172 1.687 0.61575
chrII 68183 1.434 0.49965
chrII 68185 1.394 0.48927
chrII 68261 0.894 0.7629
chrII 68278 0.691 0.64293
chrII 68282 1.3 1.23207
chrII 68324 0.438 0.5808
chrII 68333 1.256 1.66766
chrII 68334 1.879 2.54072
chrII 68341 1.582 2.11957
chrII 68343 3.718 5.12072
chrII 68351 0.827 1.12888
chrII 68355 1.204 1.67346
chrII 68364 1.802 2.17448
chrII 68370 0.566 0.56967
chrII 68392 1.212 0.76297
chrII 68493 3.539 1.24205
chrII 68501 5.071 1.67132
chrII 68502 1.668 0.5546
chrII 68503 4.443 1.47757
chrII 68520 1.9 0.64374
chrII 68523 2.206 0.74723
chrII 68620 1.351 0.55882
chrII 68643 3.862 1.49175
chrII 68653 1.598 0.58318
chrII 68673 6.601 2.45844
chrII 68682 2.518 0.96002
chrII 68683 2.534 0.9891
chrII 68693 1.669 0.64819
chrII 68702 2.701 1.04871
chrII 68807 2.362 1.01446
chrII 68828 1.407 0.53758
chrII 68846 1.361 0.54448
chrII 68853 5.419 2.34772
chrII 68868 1.56 0.72054
chrII 68876 1.96 0.98336
chrII 68897 2.341 1.17069
chrII 68959 1.054 0.50139
chrII 68966 1.365 0.65791
chrII 68979 3.803 1.94124
chrII 68999 1.505 0.67005
chrII 69002 2.031 0.87994
chrII 69021 5.044 1.86455
chrII 69132 3.87 1.302
chrII 69141 5.425 2.0571
chrII 69149 4.981 1.90885
chrII 69151 5.248 2.03221
chrII 69162 1.57 0.59369
chrII 69164 9.941 3.76007
chrII 69172 5.994 2.35264
chrII 69189 2.13 0.89368
chrII 69304 1.727 0.89732
chrII 69315 1.39 0.76306
chrII 69321 1.857 1.09767
chrII 69322 0.938 0.55924
chrII 69324 32.88 20.08569
chrII 69325 1.501 0.92865
chrII 69329 2.483 1.51695
chrII 69333 7.69 4.678
chrII 69336 1.38 0.83581
chrII 69337 1.694 1.04815
chrII 69339 1.546 0.94854
chrII 69344 1.793 1.09559
chrII 69355 0.899 0.57599
chrII 69475 5.205 4.31747
chrII 69485 3.1 2.81149
chrII 69486 0.554 0.50893
chrII 69489 0.563 0.52646
chrII 69490 2.881 2.76687
chrII 69495 4.572 4.36242
chrII 69497 1.04 0.97294
chrII 69500 5.348 4.97311
chrII 69501 1.748 1.6053
chrII 69507 1.006 0.92333
chrII 69516 4.425 4.14092
chrII 69681 0.36 0.72084
chrII 69691 0.398 0.79628
chrII 69694 0.275 0.55097
chrII 69715 0.415 0.5227
chrII 69732 0.463 0.51178
chrII 69749 0.692 0.67758
chrII 69762 0.596 0.56832
chrII 69770 3.322 3.06982
chrII 69930 1.844 0.70478
chrII 70032 1.771 0.67319
chrII 70071 1.767 0.59183
chrII 70102 2.662 0.86547
chrII 70103 2.862 0.92658
chrII 70228 2.021 0.57398
chrII 70271 3.556 1.02602
chrII 70277 1.825 0.53187
chrII 70284 2.073 0.61402
chrII 70452 4.688 1.46553
chrII 70455 4.223 1.34925
chrII 70469 3.964 1.3398
chrII 70488 2.726 0.83076
chrII 70609 4.315 1.04294
chrII 70614 3.986 0.99153
chrII 70620 3.237 0.75991
chrII 70626 8.846 2.01788
chrII 70635 6.392 1.44007
chrII 70642 2.558 0.57981
chrII 70762 3.013 0.6656
chrII 70769 2.201 0.49521
chrII 70775 3.529 0.783
chrII 70781 6.423 1.42946
chrII 70785 3.369 0.75202
chrII 70795 3.115 0.66875
chrII 70805 4.313 1.00602
chrII 70810 2.205 0.51842
chrII 70811 2.334 0.55399
chrII 70935 2.962 0.7066
chrII 70949 25.241 6.13176
chrII 70953 2.6 0.62746
chrII 70958 11.155 2.61009
chrII 70982 3.113 0.70457
chrII 70983 2.848 0.65068
chrII 71001 4.359 1.11844
chrII 71115 2.087 0.77517
chrII 71119 25.744 9.32655
chrII 71131 1.353 0.48064
chrII 71140 2.59 0.95007
chrII 71141 1.743 0.64589
chrII 71160 1.492 0.62077
chrII 71161 2.798 1.15739
chrII 71168 1.468 0.60544
chrII 71169 5.759 2.39561
chrII 71170 2.523 1.06451
chrII 71332 0.517 0.80252
chrII 71333 1.185 1.85995
chrII 71342 8.238 14.84827
chrII 71346 0.888 1.62144
chrII 71352 1.014 1.80578
chrII 71417 0.36 0.71953
chrII 71434 0.337 0.67402
chrII 71437 0.32 0.64055
chrII 71440 0.292 0.58358
chrII 71443 0.243 0.48624
chrII 71567 0.456 0.91184
chrII 71583 3.969 7.93894
chrII 71587 0.523 1.04601
chrII 71588 1.607 3.21414
chrII 71592 0.32 0.64089
chrII 71597 0.335 0.67038
chrII 71598 0.685 1.3708
chrII 71727 0.643 1.25082
chrII 71747 1.951 3.31132
chrII 71748 0.63 1.12214
chrII 71749 1.367 2.49401
chrII 71758 0.636 1.18957
chrII 71759 0.676 1.26518
chrII 71760 0.348 0.64279
chrII 71761 1.411 2.54252
chrII 71771 2.619 4.66375
chrII 71772 3.039 5.28173
chrII 71775 0.891 1.51216
chrII 71784 3.517 4.98596
chrII 71791 0.713 0.86001
chrII 71792 3.048 3.64781
chrII 71864 0.702 0.63237
chrII 71929 4.023 1.76405
chrII 71946 2.231 0.92539
chrII 71947 1.733 0.71474
chrII 71948 3.483 1.41255
chrII 71949 1.271 0.50827
chrII 71954 1.401 0.55422
chrII 71968 1.413 0.48754
chrII 71976 2.004 0.63595
chrII 72090 3.198 0.82191
chrII 72105 8.855 2.4302
chrII 72116 3.467 0.92878
chrII 72117 3.099 0.84112
chrII 72150 2.153 0.67599
chrII 72246 2.642 0.53566
chrII 72258 4.229 0.79878
chrII 72266 3.465 0.60147
chrII 72271 9.389 1.59033
chrII 72278 3.765 0.65211
chrII 72281 6.973 1.20759
chrII 72289 10.94 1.89467
chrII 72311 4.017 0.7509
chrII 72416 15.393 3.05771
chrII 72431 2.771 0.51268
chrII 72443 4.019 0.71215
chrII 72448 10.268 1.81932
chrII 72472 3.095 0.56914
chrII 72480 6.996 1.35468
chrII 72570 2.264 0.55748
chrII 72579 8 1.983
chrII 72584 4.242 1.09036
chrII 72601 2.785 0.73807
chrII 72602 5.416 1.44042
chrII 72610 3.967 1.08862
chrII 72623 2.903 0.75028
chrII 72630 2.782 0.69779
chrII 72742 7.781 1.70074
chrII 72761 2.403 0.51452
chrII 72764 3.342 0.72931
chrII 72779 2.827 0.61512
chrII 72918 2.167 0.5816
chrII 72930 4.456 1.21138
chrII 73008 2.886 1.14511
chrII 73087 4.64 2.49958
chrII 73150 0.899 0.56817
chrII 73179 1.23 0.64359
chrII 73185 1.08 0.54356
chrII 73222 1.216 0.68553
chrII 73238 1.396 0.84905
chrII 73280 0.855 0.62123
chrII 73344 1.835 1.18031
chrII 73381 6.656 4.15302
chrII 73390 1.546 0.97711
chrII 73398 2.808 1.74436
chrII 73399 2.195 1.35194
chrII 73412 0.802 0.49626
chrII 73481 1.094 0.54335
chrII 73487 1.417 0.67624
chrII 73532 3.417 1.11591
chrII 73560 2.352 0.70959
chrII 73561 1.574 0.48075
chrII 73582 3.942 1.13285
chrII 73635 1.515 0.50512
chrII 73659 2.801 0.87954
chrII 73720 4.784 1.32278
chrII 73732 6.122 1.719
chrII 73752 5.528 1.40358
chrII 73882 5.488 1.17477
chrII 73898 3.595 0.80635
chrII 73930 3.077 0.65299
chrII 74001 1.908 0.52655
chrII 74002 3.124 0.86699
chrII 74060 1.535 0.56152
chrII 74176 2.917 0.82046
chrII 74180 2.26 0.61785
chrII 74187 3.765 1.03338
chrII 74199 2.434 0.68483
chrII 74201 1.909 0.54227
chrII 74337 1.88 0.57536
chrII 74340 13.148 4.01606
chrII 74351 1.804 0.53114
chrII 74352 11.518 3.37677
chrII 74358 5.834 1.64432
chrII 74359 3.416 0.93931
chrII 74373 2.347 0.57794
chrII 74498 3.587 1.40402
chrII 74510 7.226 2.70515
chrII 74521 10.95 3.82463
chrII 74529 5.483 1.69591
chrII 74531 6.084 1.80897
chrII 74591 1.83 0.61992
chrII 74689 3.303 1.35461
chrII 74740 2.032 0.75493
chrII 74749 1.819 0.71384
chrII 74915 0.798 1.17734
chrII 74937 0.432 0.74137
chrII 74940 0.295 0.49018
chrII 74946 0.701 1.13639
chrII 74968 0.519 0.72805
chrII 75054 0.339 0.67704
chrII 75057 0.433 0.86579
chrII 75063 0.372 0.74463
chrII 75089 0.335 0.67036
chrII 75159 0.491 0.98281
chrII 75224 0.394 0.58669
chrII 75231 0.511 0.72438
chrII 75236 15.255 22.49689
chrII 75242 1.312 1.80729
chrII 75243 0.599 0.81777
chrII 75245 1.811 2.3815
chrII 75256 0.493 0.55816
chrII 75400 1.927 0.50795
chrII 75402 6.739 1.77288
chrII 75404 4.695 1.22192
chrII 75407 2.464 0.6552
chrII 75413 4.68 1.27713
chrII 75433 2.711 0.71196
chrII 75435 2.481 0.66098
chrII 75559 3.181 0.99016
chrII 75567 2.093 0.68047
chrII 75575 3.058 1.06572
chrII 75590 2.041 0.75638
chrII 75594 2.895 1.09775
chrII 75596 1.648 0.64496
chrII 75599 7.966 3.23963
chrII 75707 1.161 0.60744
chrII 75722 1.139 0.6228
chrII 75738 3.054 1.77636
chrII 75744 1.16 0.66431
chrII 75755 0.916 0.51613
chrII 75759 5.802 3.14889
chrII 75877 3.188 1.01628
chrII 75886 9.362 2.68024
chrII 75901 2.835 0.73388
chrII 75908 4.963 1.31735
chrII 75909 7.707 2.07229
chrII 75910 2.462 0.6693
chrII 76030 3.584 0.85635
chrII 76033 9.523 2.32886
chrII 76043 2.022 0.49456
chrII 76044 29.317 7.14573
chrII 76049 2.629 0.62815
chrII 76061 8.515 2.16955
chrII 76064 1.916 0.48901
chrII 76073 3.245 0.9094
chrII 76174 2.428 0.55914
chrII 76189 15.328 3.4804
chrII 76199 2.434 0.5597
chrII 76203 18.816 4.36058
chrII 76211 3.281 0.75327
chrII 76215 4.983 1.14564
chrII 76219 3.423 0.78321
chrII 76223 3.466 0.77373
chrII 76224 2.364 0.5294
chrII 76232 2.417 0.58612
chrII 76332 1.882 0.47959
chrII 76339 2.588 0.64163
chrII 76342 3.656 0.90018
chrII 76353 3.038 0.6783
chrII 76363 6.489 1.38917
chrII 76370 2.775 0.63298
chrII 76371 13.183 2.98861
chrII 76384 5.218 1.01443
chrII 76385 3.105 0.5957
chrII 76488 2.437 0.75222
chrII 76497 1.974 0.62263
chrII 76527 8.327 2.06049
chrII 76545 3.747 1.05218
chrII 76559 2.447 0.62796
chrII 76587 2.218 0.67034
chrII 76596 2.022 0.6214
chrII 76659 2.363 0.89388
chrII 76675 2.4 1.06501
chrII 76721 2.795 1.25159
chrII 76733 1.479 0.62389
chrII 76792 1.244 0.62409
chrII 76794 1.151 0.58543
chrII 76820 3.165 1.57197
chrII 76834 1.267 0.72276
chrII 76841 0.868 0.49905
chrII 76873 1.049 0.59821
chrII 76933 1.159 0.48336
chrII 76945 1.839 0.71806
chrII 76954 1.49 0.55349
chrII 76975 1.503 0.53505
chrII 76979 1.489 0.53673
chrII 76982 3.533 1.28645
chrII 77022 1.193 0.48371
chrII 77024 1.504 0.60822
chrII 77083 1.559 0.72499
chrII 77099 1.13 0.48947
chrII 77104 1.711 0.7572
chrII 77124 3.752 1.71188
chrII 77134 4.582 1.95624
chrII 77153 3.393 1.49647
chrII 77164 2.186 1.01967
chrII 77185 1.39 0.74598
chrII 77245 2.452 1.36665
chrII 77264 2.4 1.20411
chrII 77274 3.271 1.53078
chrII 77410 2.136 0.61152
chrII 77411 1.796 0.51936
chrII 77439 2.458 0.61657
chrII 77452 2.002 0.48322
chrII 77494 2.386 0.55461
chrII 77563 2.61 0.62171
chrII 77621 2.072 0.68279
chrII 77645 2.261 0.84408
chrII 77697 1.19 0.82718
chrII 77706 0.772 0.5473
chrII 77712 1.265 0.9569
chrII 77734 2.424 1.93424
chrII 77735 0.683 0.54201
chrII 77743 1.165 0.90941
chrII 77765 2.608 2.12751
chrII 77774 1.045 0.92457
chrII 77775 1.244 1.08761
chrII 77776 1.377 1.21126
chrII 77781 0.742 0.66038
chrII 77785 1.088 0.97433
chrII 77792 1.009 0.87173
chrII 77798 1.156 0.91263
chrII 77807 1.386 0.97316
chrII 77818 0.783 0.56323
chrII 77858 1.667 0.96945
chrII 77879 0.839 0.52567
chrII 77891 0.889 0.50893
chrII 77892 1.283 0.73456
chrII 77898 1.014 0.57595
chrII 77899 0.969 0.54418
chrII 77907 1.002 0.50786
chrII 77922 2.062 0.92369
chrII 77958 1.278 0.56692
chrII 77967 2.53 1.17641
chrII 77978 1.152 0.58182
chrII 78055 0.743 0.52439
chrII 78056 1.943 1.37032
chrII 78084 1.263 0.86971
chrII 78107 0.756 0.51098
chrII 78108 1.536 1.0334
chrII 78115 0.764 0.49574
chrII 78123 1.011 0.62261
chrII 78202 1.283 0.50777
chrII 78208 1.632 0.61405
chrII 78213 1.568 0.60235
chrII 78252 4.204 1.56175
chrII 78323 1.715 0.56781
chrII 78372 2.589 0.82163
chrII 78405 1.11 0.49571
chrII 78407 1.31 0.58649
chrII 78434 1.219 0.62231
chrII 78441 1.068 0.57772
chrII 78487 1.852 1.40841
chrII 78496 0.644 0.51087
chrII 78553 0.917 0.83144
chrII 78563 1.003 1.10131
chrII 78575 0.889 1.14924
chrII 78594 0.771 1.08199
chrII 78605 1.42 2.07353
chrII 78624 0.359 0.68069
chrII 78650 0.629 0.87436
chrII 78706 0.657 0.72628
chrII 78715 2.306 2.29025
chrII 78723 0.518 0.50063
chrII 78731 0.656 0.62562
chrII 78746 0.62 0.5457
chrII 78805 0.698 0.51735
chrII 78821 0.602 0.49917
chrII 78846 1.849 1.34336
chrII 78857 0.958 0.68225
chrII 78863 1.123 0.74201
chrII 78876 1.756 1.11437
chrII 78882 0.754 0.48702
chrII 78911 1.297 0.83036
chrII 78927 0.876 0.52822
chrII 78954 1.638 0.99211
chrII 78955 1.344 0.81108
chrII 78986 1.087 0.50888
chrII 79017 4.282 1.8122
chrII 79081 1.839 0.65478
chrII 79113 2.36 0.85913
chrII 79164 1.714 0.64812
chrII 79172 1.274 0.49724
chrII 79200 1.792 0.75402
chrII 79291 0.811 0.50393
chrII 79330 0.923 0.8424
chrII 79348 1.142 1.24451
chrII 79386 0.467 0.88595
chrII 79423 0.355 0.70988
chrII 79442 0.548 0.89848
chrII 79461 0.877 0.9772
chrII 79464 1.541 1.7043
chrII 79484 2.004 2.12054
chrII 79485 1.076 1.11443
chrII 79492 0.952 1.045
chrII 79494 2.106 2.29418
chrII 79503 1.009 1.07504
chrII 79512 2.691 2.9767
chrII 79514 0.542 0.59972
chrII 79529 0.784 0.73856
chrII 79603 1.141 1.26204
chrII 79611 0.633 0.66482
chrII 79625 0.74 0.65496
chrII 79644 0.564 0.48437
chrII 79654 4.871 4.01776
chrII 79655 1.122 0.93047
chrII 79661 2.388 1.91597
chrII 79664 2.853 2.40735
chrII 79675 0.561 0.55003
chrII 79680 0.569 0.58058
chrII 79692 1.254 1.36632
chrII 79759 0.55 0.64807
chrII 79787 0.695 0.58688
chrII 79795 0.711 0.59668
chrII 79816 1.27 0.99185
chrII 79823 1.491 1.1455
chrII 79832 1.45 1.18288
chrII 79839 0.999 0.84276
chrII 79858 0.784 0.66125
chrII 79890 0.603 0.72699
chrII 79901 0.412 0.4974
chrII 79910 0.404 0.49989
chrII 79917 0.486 0.62205
chrII 79982 0.9 0.76874
chrII 80002 0.65 0.50507
chrII 80013 0.746 0.49492
chrII 80033 1.65 1.13101
chrII 80034 1.801 1.24609
chrII 80045 1.117 0.85355
chrII 80055 1.546 1.23343
chrII 80065 2.938 2.29404
chrII 80139 0.932 0.8151
chrII 80161 0.612 0.49399
chrII 80166 0.741 0.56656
chrII 80209 1.541 1.19065
chrII 80214 0.699 0.55431
chrII 80215 2.005 1.59968
chrII 80219 0.653 0.50717
chrII 80220 1.416 1.1054
chrII 80241 0.912 0.71941
chrII 80311 1.739 1.16984
chrII 80343 1.349 0.60052
chrII 80352 1.238 0.50207
chrII 80367 1.604 0.56416
chrII 80373 1.924 0.69523
chrII 80380 2.351 0.87102
chrII 80395 1.181 0.50856
chrII 80523 1.676 0.54513
chrII 80529 4.463 1.45114
chrII 80535 1.771 0.58116
chrII 80560 4.586 1.8547
chrII 80568 1.514 0.61396
chrII 80700 1.036 0.80416
chrII 80707 1.718 1.39345
chrII 80720 2.066 1.9214
chrII 80725 1.21 1.14676
chrII 80728 0.645 0.62325
chrII 80748 0.565 0.56451
chrII 80988 1.202 0.71928
chrII 80989 1.318 0.78537
chrII 81002 2.077 1.21756
chrII 81013 2.205 1.21962
chrII 81024 1.784 0.95033
chrII 81031 1.642 0.81519
chrII 81033 1.613 0.78784
chrII 81151 5.105 1.87747
chrII 81163 1.508 0.49353
chrII 81172 2.006 0.58685
chrII 81183 3.831 1.01872
chrII 81184 3.506 0.92563
chrII 81204 2.347 0.58969
chrII 81323 3.27 1.10787
chrII 81354 7.059 1.87384
chrII 81395 5.945 1.46365
chrII 81497 2.439 0.63821
chrII 81521 6.626 1.68826
chrII 81528 2.589 0.632
chrII 81558 2.335 0.60656
chrII 81590 2.323 0.76385
chrII 81629 1.925 0.60437
chrII 81668 1.484 0.6373
chrII 81669 1.107 0.47954
chrII 81670 1.738 0.74846
chrII 81683 1.409 0.61408
chrII 81689 2.99 1.3029
chrII 81709 1.591 0.81241
chrII 81720 1.984 1.04209
chrII 81729 2.533 1.49096
chrII 81739 1.195 0.81153
chrII 81750 2.564 2.0018
chrII 81790 0.999 0.64534
chrII 81830 1.136 0.57968
chrII 81831 1.11 0.56682
chrII 81839 2.472 1.21096
chrII 81847 1.752 0.83032
chrII 81851 4.471 2.11924
chrII 81859 2.527 1.22966
chrII 81870 1.439 0.68014
chrII 81878 2.054 0.87413
chrII 81884 1.826 0.76629
chrII 81890 3.374 1.32423
chrII 81896 1.37 0.56354
chrII 81979 2.052 0.97589
chrII 81991 1.226 0.51272
chrII 81992 2.523 1.04931
chrII 82001 3.021 1.17006
chrII 82010 5.23 1.9136
chrII 82020 2.842 1.07491
chrII 82057 1.568 0.55716
chrII 82061 1.375 0.49463
chrII 82143 2.238 0.6482
chrII 82148 2.372 0.68856
chrII 82149 2.951 0.86351
chrII 82157 3.453 1.00627
chrII 82174 1.931 0.55393
chrII 82214 1.372 0.57881
chrII 82292 1.819 1.0664
chrII 82295 0.954 0.54639
chrII 82300 4.358 2.41934
chrII 82311 1.856 1.01084
chrII 82313 3.82 2.04295
chrII 82314 1.171 0.6197
chrII 82322 2.787 1.39372
chrII 82373 1.543 0.73129
chrII 82382 3.192 1.53784
chrII 82451 1.161 0.50303
chrII 82514 2.74 0.88897
chrII 82546 4.072 1.54401
chrII 82556 1.549 0.61977
chrII 82712 1.791 0.6408
chrII 82718 1.755 0.62799
chrII 82826 1.185 0.53743
chrII 82835 1.573 0.69368
chrII 82848 1.447 0.58999
chrII 82866 2.39 0.90855
chrII 82927 3.157 1.08208
chrII 82958 2.818 0.99854
chrII 82987 2.216 0.7703
chrII 83017 1.781 0.62206
chrII 83087 1.512 0.56302
chrII 83118 2.155 0.78085
chrII 83129 2.126 0.75526
chrII 83138 1.425 0.50019
chrII 83150 2.027 0.6772
chrII 83175 1.735 0.54951
chrII 83185 1.644 0.48886
chrII 83194 1.524 0.51044
chrII 83300 2.085 0.58983
chrII 83336 1.882 0.55391
chrII 83386 0.959 0.48619
chrII 83448 1.97 1.18366
chrII 83456 1.13 0.70221
chrII 83457 1.015 0.63054
chrII 83458 1.31 0.82093
chrII 83469 0.841 0.55555
chrII 83499 1.098 0.67058
chrII 83555 3.935 1.97409
chrII 83570 3.503 1.56387
chrII 83571 2.207 0.97636
chrII 83577 1.194 0.52525
chrII 83579 1.129 0.48074
chrII 83601 1.192 0.49452
chrII 83611 3.716 1.56348
chrII 83625 1.237 0.49484
chrII 83631 1.739 0.65618
chrII 83712 3.505 0.95104
chrII 83732 2.612 0.6667
chrII 83733 2.784 0.71191
chrII 83742 2.854 0.7348
chrII 83744 3.274 0.82695
chrII 83785 7.411 2.08871
chrII 83794 2.618 0.78809
chrII 83887 6.276 1.38206
chrII 83908 6.215 1.4997
chrII 83935 3.3 0.84823
chrII 83954 1.559 0.48632
chrII 84051 3.111 1.34004
chrII 84061 4.871 2.20185
chrII 84075 1.899 0.97622
chrII 84083 3.685 1.95621
chrII 84092 2.116 1.06554
chrII 84093 3.911 1.96217
chrII 84237 1.272 1.34582
chrII 84247 2.425 2.97509
chrII 84255 0.656 0.949
chrII 84258 1.731 2.6323
chrII 84269 1.775 3.01414
chrII 84423 0.331 0.66203
chrII 84426 0.306 0.61188
chrII 84470 0.258 0.48904
chrII 84473 0.395 0.6779
chrII 84488 0.405 0.66378
chrII 84492 0.283 0.47987
chrII 84539 0.709 0.85554
chrII 84561 0.415 0.73837
chrII 84575 1.219 2.40551
chrII 84576 0.998 1.96924
chrII 84581 3.711 7.4222
chrII 84599 1.419 2.27614
chrII 84602 0.336 0.53267
chrII 84714 1.636 0.5743
chrII 84715 1.896 0.66848
chrII 84722 1.563 0.55395
chrII 84736 3.543 1.22853
chrII 84745 2.796 0.98831
chrII 84756 2.03 0.72462
chrII 84859 2.262 0.89993
chrII 84865 1.372 0.50717
chrII 84887 1.827 0.61186
chrII 84896 2.048 0.6616
chrII 84932 2.2 0.65562
chrII 84968 1.871 0.57982
chrII 85109 1.746 0.49489
chrII 85129 1.605 0.48018
chrII 85180 2.186 0.67914
chrII 85239 2.825 0.79926
chrII 85247 3.454 0.98303
chrII 85338 4.474 1.13013
chrII 85352 3.303 0.89809
chrII 85438 1.83 0.48749
chrII 85535 2.093 0.71887
chrII 85566 1.133 0.491
chrII 85593 1.159 0.60429
chrII 85613 0.935 0.6319
chrII 85634 1.235 0.85833
chrII 85635 1.399 0.99134
chrII 85645 0.831 0.64849
chrII 85646 0.625 0.48802
chrII 85687 0.952 0.5916
chrII 85696 1.686 0.96132
chrII 85706 1.604 0.80494
chrII 85746 2.519 1.00493
chrII 85752 1.833 0.68959
chrII 85758 1.461 0.503
chrII 85766 2.184 0.77971
chrII 85769 1.427 0.51948
chrII 85772 1.598 0.58178
chrII 85797 1.658 0.52295
chrII 85805 2.032 0.63667
chrII 85869 2.143 0.78431
chrII 85892 2.885 1.08566
chrII 85910 4.568 1.58408
chrII 85940 2.778 0.93872
chrII 85950 1.73 0.57947
chrII 85982 1.508 0.50367
chrII 86020 1.608 0.56291
chrII 86052 1.322 0.48976
chrII 86098 1.624 0.52096
chrII 86108 2.011 0.68586
chrII 86150 2.905 1.01712
chrII 86228 2.19 0.72992
chrII 86267 2.566 0.80389
chrII 86276 1.544 0.51599
chrII 86280 1.699 0.57028
chrII 86296 1.836 0.63237
chrII 86300 1.431 0.48693
chrII 86301 1.889 0.65978
chrII 86315 4.046 1.52648
chrII 86414 3.106 1.08236
chrII 86425 1.629 0.55441
chrII 86435 1.821 0.61412
chrII 86436 1.986 0.67441
chrII 86458 3.031 1.13472
chrII 86467 4.334 1.76268
chrII 86579 6.128 2.03344
chrII 86600 3.41 1.0222
chrII 86608 8.786 2.4909
chrII 86618 3.898 1.09453
chrII 86758 1.919 0.48214
chrII 86763 3.375 0.83799
chrII 86772 3.41 0.87337
chrII 86783 5.062 1.36105
chrII 86791 1.693 0.48568
chrII 86802 2.079 0.64586
chrII 86907 1.25 0.49058
chrII 86928 2.171 0.78863
chrII 86944 10.613 3.84503
chrII 86956 1.606 0.58053
chrII 86963 5.605 2.15914
chrII 86964 1.383 0.53559
chrII 86973 1.508 0.60308
chrII 87073 0.885 0.50288
chrII 87091 2.069 1.33665
chrII 87092 1.245 0.81528
chrII 87098 3.186 2.26924
chrII 87105 1.883 1.43213
chrII 87106 6.407 4.77288
chrII 87112 1.557 1.15366
chrII 87113 7.482 5.54507
chrII 87126 1.93 1.27495
chrII 87186 0.706 0.58928
chrII 87198 1.988 1.55224
chrII 87207 1.323 0.85462
chrII 87229 1.301 0.62474
chrII 87241 1.656 0.76042
chrII 87245 1.332 0.59489
chrII 87254 1.205 0.54463
chrII 87257 2.221 1.02606
chrII 87264 1.547 0.74796
chrII 87275 1.046 0.51406
chrII 87276 1.445 0.71262
chrII 87290 1.099 0.61707
chrII 87369 3.855 2.1401
chrII 87384 1.114 0.5067
chrII 87394 1.179 0.52184
chrII 87402 1.773 0.71125
chrII 87411 4.043 1.52909
chrII 87429 1.835 0.76768
chrII 87430 1.582 0.66172
chrII 87432 1.19 0.50057
