Chromosome Position NCPscore Ratio
chrII 510002 7.753 2.8369
chrII 510168 4.921 2.14484
chrII 510303 1.103 0.50495
chrII 510420 2.73 1.30267
chrII 510555 2.991 1.20975
chrII 510676 2.559 0.70884
chrII 510857 3.006 0.94798
chrII 510995 5.493 2.25291
chrII 511146 2.73 1.26918
chrII 511279 3.571 1.47277
chrII 511391 4.713 1.5428
chrII 511562 2.287 1.17985
chrII 511733 1.222 0.56273
chrII 511874 2.97 1.06282
chrII 512014 4.035 1.38598
chrII 512194 1.916 1.32582
chrII 512369 3.254 1.11538
chrII 512508 5.241 2.27747
chrII 512703 2.997 1.54093
chrII 512980 3.546 2.75396
chrII 513150 2.689 1.5458
chrII 513315 2.065 1.0652
chrII 513523 2.046 0.91925
chrII 513662 3.501 2.85531
chrII 513838 1.041 1.12592
chrII 514046 1.381 1.10799
chrII 514227 2.457 1.02793
chrII 514360 3.197 1.51539
chrII 514473 1.596 1.14784
chrII 514650 2.405 1.01178
chrII 514860 4.211 1.51447
chrII 515017 4.365 2.0494
chrII 515201 6.801 2.84507
chrII 515395 1.182 1.25076
chrII 515546 0.31 0.61965
chrII 515683 1.589 1.77117
chrII 515814 1.203 0.6054
chrII 516047 3.959 1.84069
chrII 516207 2.933 1.22019
chrII 516326 6.722 3.197
chrII 516497 4.391 1.12065
chrII 516659 3.916 0.96095
chrII 516849 2.424 0.87389
chrII 517010 3.423 1.11073
chrII 517125 2.367 1.39336
chrII 517271 0.883 0.71989
chrII 517425 1.583 1.28421
chrII 517619 4.679 1.57029
chrII 517775 5.182 1.19324
chrII 517956 2.98 1.26854
chrII 518082 3.771 1.94553
chrII 518256 4.447 2.23874
chrII 518431 4.163 2.65393
chrII 518554 0.72 0.49365
chrII 518706 2.246 3.27914
chrII 518849 1.584 0.83173
chrII 519025 4.953 2.03137
chrII 519204 5.844 1.91317
chrII 519352 2.557 1.08833
chrII 519487 4.177 2.74715
chrII 519609 1.178 0.5731
chrII 519738 3.175 1.74906
chrII 519886 3.016 1.30658
chrII 520041 8.432 2.9954
chrII 520184 4.26 1.32604
chrII 520396 2.156 0.54558
chrII 520539 2.053 1.07432
chrII 520709 0.95 0.71854
chrII 520821 1.774 1.44734
chrII 520938 1.934 1.06937
chrII 521098 3.643 1.57351
chrII 521325 2.809 0.94062
chrII 521465 2.556 1.0141
chrII 521574 3.1 1.34322
chrII 521772 1.778 1.80265
chrII 521945 3.758 2.99794
chrII 522106 2.284 1.10409
chrII 522280 3.428 1.53978
chrII 522462 2.486 1.25581
chrII 522571 2.045 0.99877
chrII 522729 2.423 1.06231
chrII 522975 1.622 1.41825
chrII 523096 1.444 0.79539
chrII 523226 5.271 1.68393
chrII 523338 3.617 1.04785
chrII 523487 1.951 0.80911
chrII 523632 2.042 1.03506
chrII 523797 4.913 1.50051
chrII 523949 3.241 0.64464
chrII 524079 1.886 0.50623
chrII 524201 2.334 1.42568
chrII 524414 1.882 1.22678
chrII 524579 3.54 2.23767
chrII 524739 2.19 1.15419
chrII 524859 2.165 1.05006
chrII 525042 4.699 1.39146
chrII 525212 4.914 1.27659
chrII 525324 5.137 1.34642
chrII 525573 1.435 0.90666
chrII 525723 4.617 1.71091
chrII 525832 2.57 0.92637
chrII 525957 2.087 0.77524
chrII 526087 2.098 1.44475
chrII 526202 2.983 2.17757
chrII 526365 5.558 3.84593
chrII 526521 7.335 7.28541
chrII 526690 2.368 1.57867
chrII 526864 2.771 4.21404
chrII 527134 2.975 1.20333
chrII 527342 3.95 2.20981
chrII 527483 2.47 1.21849
chrII 527656 9.873 4.82089
chrII 527828 7.163 3.54512
chrII 528010 4.577 3.4985
chrII 528155 0.295 0.59095
chrII 528286 0.915 1.69079
chrII 528454 7.871 7.6614
chrII 528628 9.496 7.53464
chrII 528801 2.825 1.66328
chrII 528982 6.655 2.67649
chrII 529156 9.484 4.35421
chrII 529303 3.554 2.05093
chrII 529468 2.897 1.78454
chrII 529618 1.985 0.74506
chrII 529812 2.302 1.24486
chrII 529921 3.565 1.24236
chrII 530139 3.111 1.19233
chrII 530313 3.032 1.54768
chrII 530473 3.563 2.24222
chrII 530756 0.779 1.22341
chrII 530911 1.389 0.88965
chrII 531055 3.987 1.20011
chrII 531223 2.265 1.31224
chrII 531388 3.462 1.60976
chrII 531518 2.312 1.00183
chrII 531688 4.3 2.02516
chrII 531867 3.724 2.26537
chrII 532027 4.785 2.69712
chrII 532186 1.333 1.66291
chrII 532356 3.061 5.02132
chrII 532499 2.675 3.79109
chrII 532665 3.075 2.06886
chrII 532895 2.547 1.36205
chrII 533058 7.47 4.72141
chrII 533217 3.781 3.2098
chrII 533406 2.339 1.02848
chrII 533621 2.076 0.92971
chrII 533790 1.28 0.7243
chrII 533920 1.53 1.74464
chrII 534082 3.285 1.41055
chrII 534218 3.056 0.76403
chrII 534358 3.672 0.86043
chrII 534473 3.208 0.81456
chrII 534626 5.936 1.82447
chrII 534781 4.38 3.59293
chrII 534943 0.86 1.55092
chrII 535055 0.568 0.68571
chrII 535218 3.278 3.73893
chrII 535403 3.827 1.9137
chrII 535550 3.119 1.63236
chrII 535713 1.993 1.2992
chrII 535910 2.464 0.73724
chrII 536088 1.738 0.63431
chrII 536240 2.709 1.44338
chrII 536466 7.384 3.89208
chrII 536646 7.551 2.4231
chrII 536798 5.79 2.08227
chrII 536970 3.347 1.76415
chrII 537114 1.413 1.05831
chrII 537290 5.878 3.21395
chrII 537454 2.278 1.96803
chrII 537584 0.36 0.68251
chrII 537748 2.606 5.21118
chrII 537896 3.054 2.09348
chrII 538057 1.276 1.57909
chrII 538222 1.302 2.00109
chrII 538334 1.922 2.77799
chrII 538499 1.335 0.85113
chrII 538639 1.832 0.96206
chrII 538768 4.947 2.71511
chrII 538941 3.272 3.34066
chrII 539053 1.151 0.85766
chrII 539264 1.263 1.67602
chrII 539496 3.153 1.33038
chrII 539666 4.511 2.54298
chrII 539830 0.565 0.48219
chrII 539993 1.042 0.53215
chrII 540220 3.305 1.0629
chrII 540334 1.76 0.49887
chrII 540520 3.024 1.46187
chrII 540642 2.336 0.77704
chrII 540819 3.088 1.01318
chrII 540951 3.671 1.68548
chrII 541123 1.156 2.28038
chrII 541237 0.717 0.77584
chrII 541416 2.447 0.98146
chrII 541586 3.008 1.57406
chrII 541807 1.103 0.91483
chrII 541930 2.506 2.48931
chrII 542106 2.858 1.11862
chrII 542312 4.643 1.8029
chrII 542443 2.449 1.25884
chrII 542604 1.693 0.84651
chrII 542829 2.824 1.37901
chrII 542997 2.444 0.80534
chrII 543213 5.448 2.15549
chrII 543375 4.986 2.85449
chrII 543493 1.531 0.99766
chrII 543629 2.464 3.6702
chrII 543798 3.802 2.93719
chrII 543941 1.248 0.77839
chrII 544082 2.405 2.18064
chrII 544303 3.972 1.55047
chrII 544461 3.113 1.96748
chrII 544597 0.317 0.63447
chrII 544778 0.275 0.55074
chrII 545013 0.904 0.69431
chrII 545153 1.713 0.90288
chrII 545395 5.227 1.82556
chrII 545546 4.627 1.49469
chrII 545744 2.447 1.04766
chrII 545902 2.793 1.69182
chrII 546080 1.813 2.18754
chrII 546211 0.367 0.68617
chrII 546370 6.799 8.2033
chrII 546519 2.442 1.28738
chrII 546717 3.634 1.40346
chrII 546838 4.791 1.64975
chrII 546999 5.594 1.83535
chrII 547160 3.316 2.53462
chrII 547371 1.122 0.75854
chrII 547541 1.729 0.5858
chrII 547705 5.637 2.16568
chrII 547877 1.66 0.73235
chrII 547999 2.411 0.80193
chrII 548183 2.383 1.01427
chrII 548312 2.549 1.21601
chrII 548428 2.717 1.34924
chrII 548602 2.111 0.9603
chrII 548727 5.692 2.67203
chrII 548903 5.405 3.01184
chrII 549052 3.355 6.71031
chrII 549216 0.258 0.51584
chrII 549341 4.085 3.12277
chrII 549489 2.622 1.55609
chrII 549632 0.623 1.24607
chrII 549780 4.35 5.33714
chrII 549938 11.651 10.43591
chrII 550089 16.018 8.38193
chrII 550251 7.783 3.56199
chrII 550403 4.168 2.42461
chrII 550560 2.103 1.00319
chrII 550771 7.344 3.0901
chrII 550932 2.461 1.05685
chrII 551042 1.716 1.1335
chrII 551197 3.418 1.56457
chrII 551336 3.607 1.73783
chrII 551533 2.063 0.81424
chrII 551675 2.955 1.55187
chrII 551881 5.446 2.85996
chrII 551999 8.55 4.47411
chrII 552158 2.075 1.16493
chrII 552304 1.491 1.11647
chrII 552551 3.112 1.81001
chrII 552689 7.382 4.66556
chrII 552876 5.044 3.49045
chrII 553034 17.826 16.9002
chrII 553191 8.392 13.6131
chrII 553444 2.268 4.53527
chrII 553608 2.741 3.12683
chrII 553740 1.344 0.94324
chrII 553861 2.808 1.8895
chrII 554003 1.995 0.74502
chrII 554123 2.782 1.45037
chrII 554283 1.644 0.85392
chrII 554513 2.578 1.33008
chrII 554686 2.551 1.73253
chrII 554847 2.168 0.95037
chrII 555006 1.726 0.76614
chrII 555196 1.23 0.83945
chrII 555310 0.261 0.49402
chrII 555454 2.73 1.45469
chrII 555568 1.252 0.48996
chrII 555693 1.419 0.59695
chrII 555826 0.387 0.72362
chrII 555938 0.461 0.63475
chrII 556105 0.828 0.57294
chrII 556292 0.961 1.71082
chrII 556417 0.53 0.51934
chrII 556525 2.031 1.29513
chrII 556699 2.82 1.17306
chrII 556965 1.804 1.16022
chrII 557078 4.99 2.70813
chrII 557290 4.492 1.30122
chrII 557430 2.232 1.11242
chrII 557580 1.979 1.05046
chrII 557781 3.258 1.92578
chrII 557918 1.543 1.10943
chrII 558106 2.153 0.90868
chrII 558254 7.312 5.01197
chrII 558434 1.981 3.9613
chrII 558693 3.826 5.87978
chrII 558883 7.173 7.12413
chrII 559047 9.347 3.84422
chrII 559210 4.195 1.44783
chrII 559323 2.272 1.00527
chrII 559435 3.687 1.21788
chrII 559567 2.812 1.36842
chrII 559754 1.459 2.91846
chrII 560032 2.384 2.18953
chrII 560220 3.583 1.74365
chrII 560362 3.159 0.97511
chrII 560517 4.032 1.16561
chrII 560647 7.401 1.68049
chrII 560800 6.819 1.61631
chrII 560992 2.73 1.0656
chrII 561159 0.377 0.75376
chrII 561283 0.294 0.58706
chrII 561610 2.745 1.04377
chrII 561836 1.597 0.5203
chrII 561985 2.455 0.84334
chrII 562143 2.016 0.68436
chrII 562294 4.532 2.636
chrII 562435 3.525 1.86449
chrII 562584 1.911 0.68204
chrII 562697 1.988 1.00436
chrII 562838 2.154 2.12517
chrII 562971 1.483 2.96626
chrII 563178 1.336 1.82306
chrII 563398 1.224 0.58232
chrII 563529 2.632 1.20476
chrII 563707 2.244 0.71538
chrII 563860 5.561 1.42696
chrII 564035 4.698 1.22047
chrII 564159 3.732 0.98888
chrII 564320 5.032 1.51804
chrII 564533 1.071 0.58338
chrII 564663 0.361 0.72161
chrII 564816 0.275 0.54909
chrII 565074 0.936 1.75163
chrII 565239 5.408 2.61422
chrII 565409 5.25 2.44094
chrII 565661 1.439 1.08889
chrII 565857 2.827 1.52891
chrII 566008 5.025 3.1897
chrII 566229 2.323 1.46183
chrII 566350 12.014 5.06955
chrII 566528 10.208 2.83345
chrII 566692 3.708 1.10253
chrII 566867 4.252 1.30139
chrII 567077 1.676 0.65264
chrII 567186 1.989 1.26825
chrII 567323 2.426 2.42636
chrII 567482 3.462 3.30374
chrII 567660 4.863 3.11387
chrII 567824 3.232 1.46565
chrII 568002 3.092 1.09563
chrII 568179 3.361 1.03308
chrII 568332 4.186 2.30643
chrII 568507 2.497 4.99332
chrII 568660 0.68 1.04577
chrII 568770 0.676 0.753
chrII 568980 3.586 2.24672
chrII 569128 4.367 2.16869
chrII 569292 9.765 4.41381
chrII 569440 11.259 3.05545
chrII 569643 2.727 1.08483
chrII 569754 2.344 3.67975
chrII 569890 1.453 1.69695
chrII 570032 3.11 2.21484
chrII 570206 6.521 2.51859
chrII 570353 6.213 1.95069
chrII 570530 8.311 2.15896
chrII 570692 9.808 3.02106
chrII 570854 4.97 1.63806
chrII 571031 4.396 1.74872
chrII 571194 2.664 2.54203
chrII 571426 2.756 2.01195
chrII 571592 3.697 1.53358
chrII 571724 3.236 1.38962
chrII 571901 1.901 1.18121
chrII 572060 1.085 2.16956
chrII 572299 3.919 4.14649
chrII 572448 5.781 7.33986
chrII 572628 6.215 3.16185
chrII 572803 2.129 0.85858
chrII 572966 3.106 1.48692
chrII 573139 3.719 1.41037
chrII 573259 4.178 1.82079
chrII 573401 3.638 1.7359
chrII 573644 2.284 1.32314
chrII 573805 0.653 0.62285
chrII 573919 2.467 1.37976
chrII 574044 1.323 0.58543
chrII 574266 1.952 0.98626
chrII 574400 1.671 0.53393
chrII 574543 3.616 1.05806
chrII 574690 3.284 1.08477
chrII 574828 2.007 0.83011
chrII 574968 1.862 0.95041
chrII 575100 1.955 0.82715
chrII 575231 1.339 0.82156
chrII 575571 1.92 0.56289
chrII 575760 2.297 0.6564
chrII 575903 4.171 1.92698
chrII 576065 1.056 2.11243
chrII 576208 0.313 0.62611
chrII 576325 1.258 1.99612
chrII 576597 2.675 1.36542
chrII 576763 1.971 0.56324
chrII 577020 2.016 0.90284
chrII 577132 3.196 0.99483
chrII 577272 5.331 1.49104
chrII 577404 2.586 1.22603
chrII 577546 2.802 1.84297
chrII 577753 12.25 3.58404
chrII 577912 12.359 3.93133
chrII 578095 5.696 4.80741
chrII 578246 0.341 0.68152
chrII 578373 4.217 5.75423
chrII 578539 3.693 3.99358
chrII 578692 4.231 3.98539
chrII 578882 3.011 2.16521
chrII 579067 1.323 2.19553
chrII 579220 1.574 0.71158
chrII 579331 3.056 1.18363
chrII 579539 3.046 1.21491
chrII 579684 5.076 2.63738
chrII 579883 4.359 2.07288
chrII 580033 4.203 2.93605
chrII 580194 2.807 2.10161
chrII 580315 3.009 1.41703
chrII 580468 3.401 1.08413
chrII 580629 3.823 1.14838
chrII 580743 4.881 1.14194
chrII 580913 4.436 1.27488
chrII 581089 2.862 1.01186
chrII 581281 2.186 0.86483
chrII 581414 1.79 1.08443
chrII 581689 1.302 1.42893
chrII 581828 6.53 2.50906
chrII 582013 5.045 1.34398
chrII 582168 4.03 1.96786
chrII 582437 1.423 0.50666
chrII 582582 4.446 1.42352
chrII 582742 7.644 2.33005
chrII 582895 6.623 1.82111
chrII 583094 9.648 3.7564
chrII 583245 9.065 3.80321
chrII 583382 5.093 4.4522
chrII 583520 0.63 0.74782
chrII 583658 2.574 2.23696
chrII 583843 12.46 4.97027
chrII 584002 5.216 1.53237
chrII 584165 3.417 1.01811
chrII 584366 5.404 1.10045
chrII 584505 3.059 0.79335
chrII 584754 1.082 0.65037
chrII 584880 2.648 1.05634
chrII 585060 2.019 0.83979
chrII 585170 1.154 0.77315
chrII 585351 3.421 1.87795
chrII 585543 11.079 4.6749
chrII 585661 7.323 2.62032
chrII 585847 3.319 1.87077
chrII 585996 3.426 1.44574
chrII 586178 1.845 2.5657
chrII 586416 0.25 0.49904
chrII 586571 1.029 2.05897
chrII 586753 2.872 1.34388
chrII 586943 4.847 1.73451
chrII 587092 4.04 1.70948
chrII 587215 5.445 3.35431
chrII 587357 1.956 0.96138
chrII 587472 2.67 1.22596
chrII 587724 1.689 1.0449
chrII 587907 1.98 1.67108
chrII 588036 3.539 1.97989
chrII 588200 8.547 5.40189
chrII 588330 7.591 5.13111
chrII 588504 3.835 3.65959
chrII 588655 3.509 3.39264
chrII 588809 9.457 11.04567
chrII 588970 12.988 5.96283
chrII 589156 2.939 1.38869
chrII 589419 2.018 1.64611
chrII 589580 0.425 0.84953
chrII 589706 1.426 2.85147
chrII 589881 5.311 5.03499
chrII 590031 4.077 2.56561
chrII 590143 2.419 1.14675
chrII 590286 5.303 1.96507
chrII 590416 5.742 1.93608
chrII 590584 5.169 1.71137
chrII 590757 5.566 1.61886
chrII 590980 4.831 1.23731
chrII 591143 2.94 0.84653
chrII 591256 1.148 0.57031
chrII 591375 2.362 2.05284
chrII 591631 1.83 3.03566
chrII 591806 1.239 1.80952
chrII 591926 0.523 1.04534
chrII 592064 1.104 1.71463
chrII 592271 2.418 1.90807
chrII 592443 7.836 6.28615
chrII 592594 4.825 7.82765
chrII 592751 1.509 1.37695
chrII 593102 0.452 0.90467
chrII 593251 2.057 3.49252
chrII 593384 1.638 0.91255
chrII 593566 2.616 1.26487
chrII 593728 3.349 1.17549
chrII 593880 6.147 3.64821
chrII 594041 2.251 0.79399
chrII 594188 3.812 1.88663
chrII 594380 4.217 1.76407
chrII 594497 4.5 1.53501
chrII 594665 3.815 1.80266
chrII 594814 1.75 1.9072
chrII 595003 0.477 0.83841
chrII 595234 1.991 1.61477
chrII 595366 3.203 1.85548
chrII 595535 3.219 3.09211
chrII 595681 0.308 0.6157
chrII 595904 0.396 0.70463
chrII 596019 0.44 0.80267
chrII 596129 0.63 0.66653
chrII 596269 2.493 1.30447
chrII 596380 3.685 1.27779
chrII 596520 2.519 0.66992
chrII 596672 4.112 0.80476
chrII 596820 5.212 0.86868
chrII 596983 5.383 1.70867
chrII 597096 1.209 1.40038
chrII 597371 2.106 4.21259
chrII 597546 14.665 14.27394
chrII 597694 5.113 2.64704
chrII 597880 4.977 3.47681
chrII 598071 5.978 4.5934
chrII 598238 8.853 3.60043
chrII 598420 6.924 1.97443
chrII 598581 6.944 3.94501
chrII 598784 3.98 1.21828
chrII 598950 4.465 3.81245
chrII 599115 3.786 1.5569
chrII 599271 6.69 1.94192
chrII 599429 5.38 1.72638
chrII 599582 3.564 2.00878
chrII 599762 2.345 2.49874
chrII 599942 2.656 4.97233
chrII 600162 2.004 1.67219
chrII 600375 1.176 1.34099
chrII 600534 1.692 2.267
chrII 600751 6.476 3.67882
chrII 600902 5.09 3.25949
chrII 601101 3.449 1.45977
chrII 601290 3.007 1.25811
chrII 601412 1.966 0.66904
chrII 601564 6.472 3.05811
chrII 601681 4.232 1.55247
chrII 601862 4.868 2.49358
chrII 602003 3.355 2.91586
chrII 602206 1.19 1.48437
chrII 602403 0.446 0.53812
chrII 602555 2.402 2.17803
chrII 602696 2.851 1.35582
chrII 602865 6.478 2.61251
chrII 603009 3.632 1.43313
chrII 603171 1.505 0.58141
chrII 603314 4.016 0.96756
chrII 603452 2.131 0.73555
chrII 603670 1.641 0.70271
chrII 603826 2.061 1.20334
chrII 603967 2.152 1.50343
chrII 604128 1.357 1.09497
chrII 604507 1.95 1.71475
chrII 604664 5.257 2.30488
chrII 604822 6.261 4.43761
chrII 604975 1.708 2.46832
chrII 605131 2.498 1.67289
chrII 605334 1.855 0.68555
chrII 605507 2.317 1.95566
chrII 605630 3.002 1.76023
chrII 605795 2.878 1.94554
chrII 605935 0.792 0.58102
chrII 606126 0.778 0.47904
chrII 606261 3.405 1.39258
chrII 606425 6.454 2.21179
chrII 606572 2.455 0.76578
chrII 606713 4.718 1.09853
chrII 606857 5.289 0.98489
chrII 607020 5.275 1.89244
chrII 607226 0.347 0.69468
chrII 607502 2.3 4.59984
chrII 607681 1.419 1.41863
chrII 607826 2.559 1.41527
chrII 608004 4.88 1.38618
chrII 608157 14.141 3.54741
chrII 608399 3.219 1.26349
chrII 608510 1.905 0.48891
chrII 608718 3.432 1.8695
chrII 608899 1.394 0.76243
chrII 609016 1.467 1.12723
chrII 609178 2.458 1.06168
chrII 609353 7.055 2.99421
chrII 609554 8.895 2.82324
chrII 609713 9.446 5.26398
chrII 609964 1.724 2.13276
chrII 610200 1.893 1.13263
chrII 610323 2.164 0.91574
chrII 610486 4.194 1.14889
chrII 610651 6.606 1.27074
chrII 610803 4.119 0.78509
chrII 610953 6.786 1.9894
chrII 611092 3.715 0.98609
chrII 611391 2.871 0.93782
chrII 611526 4.2 1.81416
chrII 611685 5.598 1.88744
chrII 611867 3.372 1.12902
chrII 612060 1.114 1.00981
chrII 612191 2.506 2.31544
chrII 612412 3.702 0.69738
chrII 612555 7.026 1.70403
chrII 612773 5.06 0.96575
chrII 612890 2.74 0.53553
chrII 613028 4.104 0.85111
chrII 613170 4.466 1.18997
chrII 613352 2.75 0.95152
chrII 613519 2.25 0.53757
chrII 613754 1.507 0.88012
chrII 613893 1.627 1.5834
chrII 614464 1.862 0.64712
chrII 614633 3.806 0.85745
chrII 614870 2.58 0.96347
chrII 615001 2.269 0.88576
chrII 615172 1.204 0.53288
chrII 615374 1.784 0.5565
chrII 615543 2.582 0.62311
chrII 615693 3.183 0.97617
chrII 615828 3.039 1.95443
chrII 616098 5.116 3.79192
chrII 616269 6.782 1.93401
chrII 616404 2.203 0.53072
chrII 616578 3.319 0.64783
chrII 616686 4.637 0.97695
chrII 616813 4.736 1.07358
chrII 616937 7.124 1.43063
chrII 617100 5.167 1.11433
chrII 617268 5.561 2.61916
chrII 617414 1.756 0.8064
chrII 617604 3.218 1.42371
chrII 617723 2.559 0.8395
chrII 617841 3.831 1.65985
chrII 618001 3.077 0.99378
chrII 618200 3.126 0.68018
chrII 618359 8.367 3.29267
chrII 618518 4.798 3.24303
chrII 618721 0.583 0.6599
chrII 618857 3.569 2.50508
chrII 619007 8.293 2.70883
chrII 619155 8.223 2.69186
chrII 619293 2.469 1.28266
chrII 619490 1.965 0.91353
chrII 619637 3.95 1.37973
chrII 619827 3.86 1.66721
chrII 620013 2.421 0.77355
chrII 620181 4.811 1.15526
chrII 620384 2.792 1.1231
chrII 620568 1.261 0.92039
chrII 620677 0.631 0.51459
chrII 620808 6.005 3.52083
chrII 620976 3.201 1.84749
chrII 621199 1.573 1.57337
chrII 621349 10.034 3.5046
chrII 621524 13.547 1.94485
chrII 621696 6.294 1.46318
chrII 621812 4.757 1.13119
chrII 622002 2.614 0.97114
chrII 622136 3.31 1.55897
chrII 622306 4.33 3.02452
chrII 622481 4.036 2.32918
chrII 622652 2.877 4.77326
chrII 622894 2.538 5.07514
chrII 623052 4.248 3.87609
chrII 623206 3.989 5.76582
chrII 623350 0.51 1.01914
chrII 623475 8.418 16.60767
chrII 623634 6.934 4.38259
chrII 623792 11.111 6.64868
chrII 623960 5.822 2.24876
chrII 624122 5.646 2.05059
chrII 624290 3.501 1.29738
chrII 624464 3.29 1.06034
chrII 624607 1.07 0.52977
chrII 624763 1.977 1.57742
chrII 624925 1.882 1.03682
chrII 625178 0.816 0.68862
chrII 625344 2.981 1.82865
chrII 625473 0.871 1.19983
chrII 625721 2.441 1.0124
chrII 625883 6.825 2.4604
chrII 626075 6.172 1.95036
chrII 626263 3.964 1.48767
chrII 626405 4.062 1.11052
chrII 626525 3.749 1.12622
chrII 626716 2.149 0.61392
chrII 626829 3.476 1.86568
chrII 627055 4.127 1.21968
chrII 627236 5.291 1.72038
chrII 627390 1.904 0.79649
chrII 627530 4.696 1.1863
chrII 627730 7.468 1.9897
chrII 627890 5.232 1.91915
chrII 628040 6.781 3.57411
chrII 628277 1.067 0.90607
chrII 628396 2.387 2.17841
chrII 628764 0.654 0.53656
chrII 628900 0.587 1.15751
chrII 629172 3.302 1.64534
chrII 629319 3.779 1.03722
chrII 629520 1.432 0.81991
chrII 629645 1.312 2.08155
chrII 629756 2.193 1.62527
chrII 629978 4.982 1.23066
chrII 630092 3.565 0.92775
chrII 630243 1.539 0.69347
chrII 630372 3.102 1.09144
chrII 630536 2.356 0.88193
chrII 630650 1.879 0.71619
chrII 630799 5.209 1.66764
chrII 630950 3.065 1.12987
chrII 631130 3.065 1.13871
chrII 631270 1.836 0.89936
chrII 631383 2.558 2.54047
chrII 631610 1.539 1.45943
chrII 631775 1.424 1.49609
chrII 631908 0.246 0.49147
chrII 632032 0.774 1.54709
chrII 632198 1.38 1.76693
chrII 632357 3.007 1.86004
chrII 632521 2.539 1.60479
chrII 632680 4.383 2.35253
chrII 632885 5.857 2.15378
chrII 633054 9.749 4.23625
chrII 633204 13.276 8.65333
chrII 633381 5.674 6.22824
chrII 633630 4.055 3.03615
chrII 633781 4.633 1.80378
chrII 634000 4.951 1.36641
chrII 634168 8.799 3.64957
chrII 634299 4.019 1.75173
chrII 634516 3.215 1.46706
chrII 634668 3.82 1.82246
chrII 634852 5.595 4.53855
chrII 635118 2.991 3.97024
chrII 635298 6.276 4.42627
chrII 635462 2.858 0.8953
chrII 635624 5.093 2.03707
chrII 635806 4.798 2.89446
chrII 635943 5.288 2.26426
chrII 636120 2.732 0.78993
chrII 636274 2.286 1.68553
chrII 636404 2.722 1.05144
chrII 636681 4.19 1.91152
chrII 636910 3.547 1.56447
chrII 637119 3.433 1.76479
chrII 637265 4.468 1.27664
chrII 637426 4.675 1.50332
chrII 637639 3.019 1.09108
chrII 637778 2.228 0.95946
chrII 637940 2.78 1.57303
chrII 638105 2.295 0.85916
chrII 638256 2.635 1.06876
chrII 638464 3.134 1.02598
chrII 638678 4.607 0.91264
chrII 638821 3.964 0.87563
chrII 638936 1.714 0.52024
chrII 639063 4.648 2.33208
chrII 639212 3.224 2.42657
chrII 639362 1.523 0.95433
chrII 639527 2.027 0.81749
chrII 639694 3.676 1.3904
chrII 639939 4.165 0.8801
chrII 640106 5.729 1.546
chrII 640307 1.639 0.66114
chrII 640552 1.618 1.14108
chrII 640696 5.642 2.09081
chrII 640826 8.399 2.41869
chrII 641010 3.767 0.87585
chrII 641226 3.343 1.00834
chrII 641398 3.136 0.96589
chrII 641511 1.989 0.59262
chrII 641669 2.618 0.70914
chrII 641782 8.74 2.80447
chrII 641943 8.655 3.07447
chrII 642103 10.625 6.15571
chrII 642264 8.551 14.5165
chrII 642428 5.593 3.92571
chrII 642598 1.404 0.83321
chrII 642890 1.762 2.40478
chrII 643092 0.448 0.79742
chrII 643222 4.329 3.34385
chrII 643375 4.049 1.97052
chrII 643543 2.966 5.03502
chrII 643657 0.781 1.00005
chrII 643773 2.192 1.34492
chrII 643948 7.945 3.21312
chrII 644103 5.963 2.42497
chrII 644330 6.955 2.23182
chrII 644489 5.659 3.04855
chrII 644663 4.966 1.9231
chrII 644812 2.464 0.71674
chrII 645001 5.613 2.99086
chrII 645147 0.867 1.22847
chrII 645325 0.911 0.98496
chrII 645545 3.109 1.47847
chrII 645718 3.593 1.23137
chrII 645938 1.558 2.0679
chrII 646084 1.107 2.21402
chrII 646244 4.209 2.37259
chrII 646394 7.732 2.45938
chrII 646526 9.02 2.84436
chrII 646713 5.145 2.41542
chrII 646870 4.313 1.76388
chrII 647034 6.343 3.31929
chrII 647192 5.793 3.2282
chrII 647343 0.533 0.48965
chrII 647509 2.35 1.60361
chrII 647666 2.502 1.68362
chrII 647833 3.762 2.07242
chrII 647983 7.898 3.352
chrII 648135 2.41 0.82195
chrII 648268 2.562 0.97914
chrII 648441 3.384 1.34604
chrII 648563 2.203 0.65783
chrII 648776 4.377 0.86593
chrII 648916 2.597 0.95282
chrII 649068 3.275 1.55244
chrII 649322 5.118 1.14775
chrII 649508 12.064 2.36733
chrII 649685 3.243 0.73741
chrII 649859 3.176 1.50054
chrII 650035 1.082 0.8451
chrII 650308 3.399 2.50611
chrII 650475 3.694 1.85355
chrII 650637 5.433 1.59286
chrII 650763 4.808 1.27388
chrII 650937 2.422 0.49804
chrII 651050 4.973 1.12918
chrII 651384 2.26 0.62498
chrII 651703 2.049 0.50025
chrII 651825 1.933 0.66729
chrII 652014 3.755 1.27786
chrII 652155 2.473 0.61942
chrII 652264 2.038 0.66849
chrII 652389 2.054 0.53539
chrII 652571 3.662 0.84075
chrII 652735 4.968 1.14941
chrII 652913 1.587 0.74978
chrII 653085 1.554 2.16038
chrII 653354 6.668 7.66539
chrII 653533 4.209 6.68012
chrII 653692 3.107 2.7492
chrII 653868 3.603 1.51154
chrII 654035 7.723 1.52583
chrII 654190 7.09 1.6431
chrII 654358 2.488 1.04978
chrII 654490 1.797 1.32472
chrII 654690 2.326 1.24394
chrII 654814 1.909 1.00969
chrII 655000 2.202 1.2366
chrII 655180 2.599 1.48811
chrII 655383 1.223 1.50102
chrII 655537 1.498 1.57365
